,press,reporter,title,content
683,머니투데이,김지영,"하태경 ""외국서 백신 맞은 입국자 '2주 격리' 해제해야"" - 머니투데이","하태경 국민의힘 의원/사진=뉴스1    

하태경 국민의힘 의원은 코로나19(COVID-19)백신을 접종한 해외입국자의 2주 자가격리 조치는 ""불필요하다""고 주장했다 

하 의원은 21일 페이스북에 ""코로나19 백신 접종 완료하고 입국한 사람은 2주 격리 해제하는 방안을 마련해야 한다""고 밝혔다. 

하 의원은 ""최근 외국의 코로나19 백신접종이 빠르게 늘면서 우리나라 입국자 중에도 백신접종을 완료한 사람이 많아졌다. 하지만 백신접종을 마친 사람도 방역당국 방침에 따라 다른 입국자처럼 2주동안 꼼짝없이 격리되고 있다""고 설명했다. 

그는 이 같은 방역 조치에 대해 ""불필요하다""며 ""백신 접종하고 항체 형성된 사람에 대해선 2주 격리를 할 필요가 없다""고 주장했다.

하 의원은 ""물론 백신접종 했다고 100% 항체가 형성되는 것은 아니""라면서도 ""공항에서 항체검사를 받은 후 그 결과에 따라 격리를 면제하면 된다. 방역당국에 확인해 보니 항체검사는 1~2일이면 결과를 알 수 있다""고 강조했다. 

그러면서 ""코로나19 상황에서 우리나라에 입국한 사람 상당수는 기업인 등 경제활동과 관련된 사람들""이라며 ""2주 격리 때문에 한국에 입국 못하겠다는 사람들이 생겨나고 있다. 나라경제에 큰 손해""라고 지적했다. 

이어 ""또 예술, 문화, 스포츠 관련자 중에서도 2주 격리가 힘들어 입국을 포기하는 경우가 나오고 있다. 방역당국의 보다 적극적이고 신속한 조치를 촉구한다""고 밝혔다."
684,머니투데이,세종=,"김부겸 ""코로나 백신 상황, 청문회서 정부 입장 밝히겠다"" - 머니투데이","(서울=뉴스1) 이승배 기자 = 김부겸 국무총리 후보자가 21일 오전 서울 종로구 통의동 금융감독원 연수원에 마련된 인사청문회 준비 사무실로 출근하며 취재진의 질문을 받고 있다. 2021.4.21/뉴스1  

김부겸 국무총리 후보자는 21일 ""코로나19(COVID-19) 백신 확보를 둘러싸고 일어났던 잘못된 부분에 대해서 (청문회 과정에서)정부의 입장을 분명히 밝히겠다""고 말했다.

김 후보자는 이날 서울 종로구 통의동 금융감독원 연수원에 마련된 인사청문회 준비단 사무실에 출근하면서 기자들과 만나 최근 코로나19 백신 수급관련 우려에 대해 이같이 말했다.

김 후보자는 ""그동안 노력했던 상황과 현재 우리 상황이 어떤지에 대해 관계기관과 얘기를 나누고 있다""면서 ""이 상황에 대해 정확하게 파악해서 청문회 과정에서 정부 입장을 분명히 하겠다""고 했다.

최근 야권에서 제기한 울산시장 하명수사 의혹과 관련해선 ""당시 문제 제기했던 분도 나중에 말이 안 된다고 해서 다 거둬들였던 사안""이라며 ""전혀 조사를 받거나 한 적 없다""고 잘라 말했다.

앞서 김기현 국민의힘 의원은 한 라디오 프로그램에 출연 ""제가 울산시장을 할 때 김 후보자가 경찰청을 관할하는 행정안전부 장관이었다""며 ""김 후보자가 하명 수사가 이뤄지는 현장에 있었다""고 주장했다.

최근 인터뷰를 통해 가덕도 신공항 특별법 추진의 절차적 문제에 대한 아쉬움을 표한 것과 관련해서는 ""청문회 과정에서 시간을 갖고 토론을 해야 정확하게 얘기할 수 있을 것""이라며 말을 아꼈다."
688,머니투데이,김성진,"野 ""백신 장담하던 정부는 양치기소년...美에 국회사절단 가야"" - 머니투데이","20일 오후 대전 중구 한밭체육관에 마련된 중구예방접종센터에서 75세 이상 어르신들이 백신 접종을 받고 있다.  2021.4.20/사진제공=뉴스1  

국민의힘 원내대표에 출사표를 던진 김기현·유의동 의원이 정부의 백신 수급을 잇달아 비판하고 나섰다. 

김기현 의원은 21일 MBC라디오 '김종배의 시선집중' 인터뷰에서 ""우리 당 의원 중심으로 백신 스와프를 도입하자 했는데, 정부·여당은 한귀로 듣고 흘려버렸다""며 ""이제 와서 백신 스와프 문제를 검토해보자며 조금 귀 기울이는 것 같은데 이 정부를 도대체 이해할 수가 없다""고 했다. 

이어 ""국민들이 생명과 안전이 걸려 있는 문제야말로 가장 중요한 헌법적 책무""라며 ""백신 확보에 대해서 이렇게 소홀히 한 나라가 세상에 어디 있느냐""고 물었다. 

그러면서 ""국회가 할 수 있는 일은 사절단이 미국을 방문해 그쪽 정치권에 협조를 구하는 것""이라며 ""한미 관계에 앙금이 갔다는 생각이 드는데, 이 문제가 빨리 먼저 해결돼야 백신 문제 해결하는 데 도움이 될 것""이라고 했다.

유의동 의원도 이날 같은 방송에서 ""백신 수급은 우리나라만의 문제가 아니고 주변 국가들하고 비교가 되는 부분""이라며 ""우리만 백신, 집단면역에서 소외될 것에 대한 두려움이 있고, (두려움이) 현실로 나타나는 것""이라고 설명했다.

이어 ""정부는 국민적 우려, 두려움에 '걱정하지 마라, 다 준비해놓고 해결할 수 있다'는 이야기들을 했는데 번번이 양치기 소년처럼 사실이 아닌 것으로 드러났다""고 지적했다. 

그러면서 ""정부가 솔직하게 현재 상황을 국민들에게 알리고 이로부터 대안을 찾아야 한다""며 ""계약이 '돼 있다' '안 돼 있다', 도입하기로 구두 약속을 '했다' '안 했다' 이런 논란이 계속되는 것은 국민들의 불안감만 증폭시킬 뿐""이라고 했다."
691,머니투데이,김지영,"윤희숙 ""정부, 국민이 만만한가…백신 장담했던 정세균 도주시켜"" - 머니투데이","정세균 전 국무총리가 16일 오후 서울 종로구 세종대로 정부서울청사에서 이임식을 마친 뒤 청사를 떠나며 인사말을 하고 있다. /사진=뉴스1

윤희숙 국민의힘 의원은 최근 백신 수급 논란과 관련해 정부와 정세균 전 국무총리의 태도를 두고 ""국민이 만만하냐""고 비판했다. 

윤 의원은 21일 페이스북에 정부를 향해 ""'어떤 백신이 효과적일지 사전적으로 알 수 없으니 여러 종류를 많이 확보해놔야 한다'는 전문가들 의견을 깡그리 무시하고 상황을 이렇게까지 끌고 온 정부가 원망스럽다""고 밝혔다.

윤 의원은 ""지금 우리 국민은 '무조건 참는 중'이다. 지금부터라도 잘하는 게 중요하니 따지는 건 나중에 하자는 것인데 정부의 태도는 이런 국민의 초인적 인내를 짓밟는다""고 꼬집었다.  

윤 의원은 ""이제까지 장담한 게 이루어지지 않은 것에 대해 분명히 밝히는 것만이 인내하는 국민에 대한 도리일 뿐 아니라, 신뢰를 회복해 코로나 터널에 희망을 밝히는 길""이라고 요구했다. 

이와 함께 정 전 총리를 향해 ""총리는 어처구니 없는 판단으로 국민을 고통으로 밀어넣은 것에 대해 응당 사과한 후, 그간 청취한 전문가 의견이 편파적이었기 때문인지, 내부 의사결정의 문제였는지, 문제를 어떻게 개선했는지를 국민들에게 밝혀야 했다""고 비판했다. 

이어 ""그러나 그는 대선을 준비한다며 후임자도 정해지지 않은 상태에서 사라졌다. 대신 나선 권한 대행은  백신 상황에 대해 기본적 사항도 숙지하지 못하고 있었다""고 했다. 

그러면서 ""국민이 얼마나 만만하면 이럴까""라며 ""백신을 확보할 필요가 없다고 방송에서 수십차례 주장했던 사람을 청와대 방역책임자로 기용하고, 그간 백신을 걱정하는 상대를 정쟁으로 밀어붙이며 호언장담했던 총리는 추궁당하며 실추될 이미지를 걱정했는지 도주시켰다""고 비난했다. 

아울러 ""최소한의 책임성도 헌신짝처럼 내던지는 정부가 앞으로는 제대로 할 것이라 국민이 어떻게 믿을 수 있을까""라고 물음을 던졌다."
700,머니투데이,최경민,"정의용 '한미 백신스와프' 성급한 발표?…방역당국 ""성과 없다"" - 머니투데이","(서울=뉴스1) = 정의용 외교부 장관이 17일 오후 서울 용산구 한남동 공관에서 방한한 존 케리 미국 대통령 기후특사와 만나 대화를 나누고 있다.   정 장관은 지난 13일 일본 정부의 후쿠시마 원전 오염수 방류 결정과 관련해 우리 정부와 국민의 심각한 우려를 전달하고, 향후 일본이 국제사회에 보다 투명하고 신속한 정보를 제공할 수 있도록 미국 측이 관심을 가지고 협조해 줄 것을 당부했다. (외교부 제공) 2021.4.17/뉴스1  

정의용 외교부 장관이 거론한 '한미 백신 스와프'에 대해 방역당국이 ""설명할 내용이 없다""는 반응을 보였다. 

정의용 외교부 장관은 20일 국회 외교통일위원회 긴급 현안질의에서 ""한미 간 백신 스와프를 검토했을 뿐 아니라 미국 측과 상당히 진지하게 협의하고 있다""고 밝혔다.

구체적으로 지난주 존 케리 미국 기후변화특사가 한국에 왔을 때 이 문제를 집중 협의했다고 언급했다. 정 장관은 또 △백신을 담당할 대사급 인사 지정 △백신 물량을 확보할 특사 파견 역시 검토하고 있다고 설명했다.

하지만 방역당국은 미지근한 태도를 보였다. 손영래 중앙사고수습본부 사회전략반장은 ""한미 백신 스와프는 국민들에게 설명할 성과가 아직까지 나오지 않았다""며 ""설명할 내용이 없다""고 말했다. 

정 장관이 설익은 '한미 백신 스와프' 이슈를 성급하게 거론한 게 아니냐는 지적이 나온다. '한미 백신 스와프'는 상반기 내에 미국의 백신을 한국이 받고, 7월 이후 한국이 확보한 백신을 미국에 되갚는 방식이 유력하다. 하지만 미국 자체적으로 코로나19 백신 6억회분을 이미 확보한 상황이기 때문에 미국 측이 이에 동의할 지 여부는 장담할 수 없다."
712,머니투데이,김지훈,"""美에 반도체 주고 백신 받아야"" 백신스와프 최초 제안자 말 들어보니 - 머니투데이","(서울=뉴스1) 박세연 기자 = 박진 국민의힘 의원이 8일 서울 여의도 국회에서 열린 외교통일위원회의 통일부 등에 대한 국정감사에서  질의를 하고 있다. 2020.10.8/뉴스1  

우리 정부가 그동안의 유보적 태도를 깨고 미국과의 적극적인 '백신 스와프(교환)' 추진에 나서면서 실현성에 관심이 쏠린다. 정부는 아직 미국을 상대로 말을 꺼낸 차원에 불과하지만 야권에선 ""현금·백신·반도체 대미 투자 등 다양한 방안을 고려해야 한다""며 '백신 외교전'에 총력을 걸라는 주문이 나왔다.  

박진 국민의힘 의원은 20일 머니투데이 더300(the300)과 전화인터뷰에서 "" 야당이 동원할 수 있는 채널을 모두 동원해 초당적으로 백신 확보를 위해 노력을 아끼지 않겠다""며 이렇게 말했다. 

박 의원은 외화 유동성 확보를 위해 각국이 체결하는 '통화 스와프'의 개념을 백신에 적용해 지난해 12월 처음으로 백신 스와프를 제안한 바 있다. 정부는 그러나 그동안 백신 스와프가 어렵다는 입장이었고 여권에서도 백신 수급 불안을 부추기려는 정치공세란 비판을 제기했다. 

하지만 이날 정의용 외교부 장관이 국회 외교통일위원회 전체 회의에 참석해 ""미국측과 진지하게 협의하고 있다""고 밝히면서 다시 공론화되고 있다. 

박 의원은 본인 역시도 정부의 태도 변화에 놀랐다는 반응을 보였다. ""한미 정상회담이 5월말 잡히니 '어이쿠 발등에 불이 떨어졌다'하며 갑자기 검토하고 있다""면서도 ""현물 또는 현금으로 생산해 (백신을) 되갚을 수도 있고 반도체 대미투자를 통한 백신지원 협조 요청 등 우리가 얼마나 창의적인 발상으로 미국 공급을 지원받을 수 있는냐가 (중요하다)""고 말했다. 
(서울=뉴스1) 오대일 기자 = 정의용 외교부 장관이 20일 서울 여의도 국회에서 열린 외교통일위원회 전체회의에서 조태용 국민의힘 의원의 일본정부 후쿠시마 원전 오염수 방류와 관련한 질문에 답하고 있다. 2021.4.20/뉴스1  박 의원은 우리 나라가 mRNA백신을 위탁 생산해 미국이 필요한 백신을 전달해 줄 수 있다고 설명했다. 백신 확보 대책 특별위원회와 같은기구를 국회에 설치해 의원 외교에도 힘을 쏟아야 한다고 주장했다. 

아울러 ""바다 건너 있는 동맹 미국이 지원해 줄 수 있는 명분을 만들어야 한다""고 강조했다.  명분에는 적극적인 쿼드(Quad) 동참도 필요할 수 있다는 시각이다.

박 의원은 일본 스가 요시히데 총리가 화이자 최고경영자(CEO)와 대화해 1억개가 넘는 백신을 확보한 사례를 거론하며 ""(일본) 총리가 화이자에 전화한다고 해서 되는게 아니라 미국 정부 지원이 있어야 하고 환경이 있어야 한다""며 ""지금처럼 미국과 중국 사이에서 '전략적 모호성'을 보이면 어렵다""고 비판했다. 

박 의원은 이날 정 장관이 '쿼드'에 참여하지 않고 백신 협력을 할 수 있다고 보느냐'는 질문을 받고 ""미국이나 유럽연합(EU) 등에서도 백신 문제는 정치·외교적인 상황과 디커플링(탈동조화)하는 것으로 원칙으로 하고 있다""며 쿼드와 백신 확보가 직접 연관이 없다는 인식을 보인 것에 대해선 비판했다. 

박 의원은 ""세계는 총력 외교를 한다고 혈안이 돼 있다""며 "" 범정부적으로 노력을해도 대통령이 나서서 컨트롤타워가 나서 될까 말까다""라고 지적했다. 

한편 외교부 고위 당국자는 백신 스와프와 관련, ""국내 백신 수급 원활하게 하는데 기여하는 노력을 하고 있다""며 ""지난주 케리 방한과 현지 외교공관 통해 다층적 다방면 노력을 기울이고 있다""고 했다. 다만 ""현재 단계에서 구체적으로 어느정도로 진척돼있다고 설명드릴 게 없다""고 했다."
713,머니투데이,세종=,"사면엔 거리두기, 백신 놓곤 설전…'대행' 홍남기의 스타일 보니 - 머니투데이","홍남기 국무총리 직무대행이 20일 서울 여의도 국회 본회의장에서 열린 경제 분야 대정부질문에 출석해 질의에 답변하고 있다. /사진=뉴스1

공석인 국무총리를 대신해 국회 대정부질문에 참석한 홍남기 국무총리 직무대행(부총리 겸 기획재정부 장관)이 백신 확보, 부동산 정책 문제 등을 놓고선 야당 의원과 팽팽한 설전을 벌였다. 

코로나19(COVID-19) 백신 도입이 늦어지고 물량이 충분치 않다는 지적에 대해선 11월 집단면역 형성 목표를 재차 강조하고, 부동산 정책에 대해선 종합부동산세(종부세) 기준 완화 검토 가능성을 내비치면서도 공시지가 인상 등 질의엔 적극 반박했다. 다만 이재용 삼성전자 부회장과 전직 대통령의 사면론에는 ""대통령 권한""이라며 거리두기를 했다. 

홍남기 총리대행은 19~20일 서울 여의도 국회에서 열린 국회 대정부질문에 정세균 전 총리를 대신해 참석했다. 19일엔 정치·외교·국방·안보 분야, 20일엔 경제분야 질의를 진행하기로 했지만 국회의 질의 대부분은 코로나 백신과 부동산 종부세 완화 여부 등에 맞춰졌다. 21일엔 교육·사회·문화 분야 대정부질문을 진행한다.

이틀간 진행한 대정부질문에서 홍 총리대행은 백신과 부동산 공시지가 현실화 등 야당 지적에 대해선 한치 물러남 없이 야당과 설전을 벌였다. 

국민의힘 정진석 의원이 ""6년4개월 뒤에야 집단면역이 형성된다는 보도가 있다""고 지적하자 ""거짓뉴스로 국민을 불안하게 하지말라""고 대꾸하고 ""11월 집단면역 형성 목표에 변함이 없다""고 강조했다. 공시지가 인상으로 세수를 확보한다는 야당의원들의 질의에는 ""그러면 공시지가를 조정하지 않고 둬야하냐""고 반문했다. 

이 과정에서 야당 측에서 고성이 나오고 질의자의 항의성 발언이 나와도 홍 총리대행은 ""정부 입장을 설명드려야한다""고 물러서지 않았다. 김은혜 의원이 ""(최근 매각한) 의왕 아파트 웃돈을 얼마나 줬느냐""고 묻자 ""개인적인 사안을 대답하지 않겠다""고 불쾌감을 드러냈다.

부동산 종부세 부과기준 상향 등 완화여부에 대해선 ""여러 의견을 들어 완화여부를 검토하겠다""고 말했다. 현재 9억원 이상 주택에 부과하는 종부세 과세 기준은 2009년 만들어져 11년이 흐른 만큼, 부동산 시장에 영향을 주지 않는 범위에서 상향조정이 가능한 지 따져보겠다는 얘기다. 

4·7 서울·부산시장 보궐선거 참패 이후 여당에서 나오는 '종부세 완화론'을 의식한 발언이다. 김은혜 의원이 ""두달 전엔 종부세 완화 검토한 바 없다고 말했다""라고 지적하자, 홍 총리대행은""불안한 부동산 시장에 종부세 완화의 잘못된 시그널(신호)이 갈까봐 검토한바 없다고 말했던 것""이라며 ""보궐선거를 치르며 종부세에 대한 얘기가 많았고, 그것이 민심의 일부라고 한다면 다시 검토하는 것도 필요하다""고 답했다.

이재용 부회장을 비롯한 사면 건의에 대해선 직접적인 언급을 피했다. 홍 총리대행은 지난 16일 경제단체장과의 간담회에서 이재용 부회장의 사면건의를 받았다. 곽상도 국민의힘 의원은 사면건의의 처리 여부를 물었고, 홍 총리대행은 ""관계기관에 전달했다""고만 대답했다. 사면권을 가진 문재인 대통령에게 보고여부를 캐묻는 질문이지만 애둘러 피한 셈이다. 

같은 당 서병수 의원이 ""이재용 부회장과 박근혜·이명박 전직 대통령에 대해서 사면을 건의해 달라""고 요구하자 ""대통령 고유권한으로 제가 판단할 사안이 아니다""라고 선을 그었다."
719,머니투데이,김성진,"백신불안 '가짜뉴스 탓' 홍남기…누리꾼 ""당당함에 할말 잃어"" - 머니투데이","홍남기 국무총리 직무대행이 20일 여의도 국회 본회의장에서 열린 경제분야 대정부 질문에서 코로나19 백신 확보 여부 등을 묻는 김은혜 국민의힘 의원 질문에 답하고 있다. 2021.4.20/사진제공=뉴스1   

20일 대정부질문에 나섰던 홍남기 국무총리 직무대행 겸 경제부총리 답변을 두고 누리꾼들 비판이 쏟아진다. 상반기 국내 도입이 예고됐던 모더나 코로나19 백신 2000만명 분량이 ""하반기에 들어올 예정""이란 말에 실망을 감추지 못했고, 무엇보다도 백신 관련 ""가짜뉴스 문제를 심각하게 생각 중""이란 답변에 분통을 터뜨렸다.

홍 대행은 이날 경제분야 대정부질문에서 코로나19(COVID-19) 백신과 관련 ""국민에게 정부가 하고자 하는 정책의 내용이 잘못 왜곡 전달되는 경우가 너무 많아 가슴이 아프다""고 했다. 

질의에 나선 서영교 더불어민주당 의원이 ""집단 면역까지 6년 4개월이 걸린다는 가짜뉴스가 있다""고 하자 홍 대행은 ""정부가 11월 집단 면역을 목표로 하고 있어 약간의 차질이 있을까 걱정하는데, 6년 4개월이라는 표현은 국민을 불안하게 하는 적절치 않은 표현""이라고 비판했다.

이날 한 온라인 커뮤니티에는 가짜뉴스 지적이 부적절했다는 비판이 잇달아 나왔다. 

한 네티즌은 ""백신 수급 우려를 왜 마냥 가짜뉴스라 보느냐""며 ""지금 접종률을 보면 걱정할 수밖에 없지 않느냐""고 지적했다. 이날 0시 기준 1차 접종률은 3.16%이다. 

또 다른 네티즌은 ""정신 차리고 백신을 빨리 구하라는 뜻""이라며 ""왜 가짜뉴스 프레임을 거느냐. 국민들 세금 받아 봉사하는 사람들 아니냐""고 물었다. 

한편 당초 상반기부터 도입될 것이라 알려진 모더나 사의 코로나19 백신 2000만명분이 ""하반기에 들어올 예정""이라는 홍 대행 발언에 관해서는 ""너무 당당해 할말이 없다""는 반응이 나왔다. 

한 네티즌은 ""11월 집단면역 형성할 수 있다고 했는데, 무엇하다 백신을 못 구했는지 모르겠다""며 ""하반기 다른 나라들은 다 정상화돼 크리스마스 축하 파티를 할 때 한국은 그제서야 백신을 받는 것 아니냐""고 적었다.

또 다른 네티즌도 ""다른 나라 마스크 벗고 정상화될 때 우리만 백신 구하고 있을 것 같다""며 ""대국민 사과라도 해야 하는 것 아니냐""고 물었다.

한편 방역당국은 당초 계획대로 9월 중 1차 접종 완료, 11월 집단면역 형성이 가능하다는 입장이다. 

홍정익 코로나19 예방접종대응추진단 예방접종기획팀장은 코로나19 정례브리핑에서 ""3600만명의 1차 접종을 9월까지 완료할 수 있을 것""이라 했다. 또 ""(11월 집단 면역의) 당초 설계는 2차 접종까지 완료하는 것이 목표""라고 재차 강조했다."
724,머니투데이,김지훈,"정의용 ""美와 백신스와프 협의""…野 ""K방역 홍보에 뒤통수 맞아"" - 머니투데이","(서울=뉴스1) 오대일 기자 = 정의용 외교부 장관이 20일 오전 서울 여의도 국회에서 열린 외교통일위원회 전체회의에서 후쿠시마 오염수 방출과 관련한 국회 긴급현안보고를 하고 있다. 2021.4.20/뉴스1  

정의용 외교부 장관이 미국과 '백신 스와프' 검토 등 백신 확보를 위한 추가 대책을 추진 중이라고 밝혔다. 20일 국회 외교통일위원회 전체회의에 출석해 야당 의원들로부터 '참사' ·'뒤통수를 맞았다'는 등 날선 비난을 받은 가운데 내놓은 발언이다. 

정 장관은 이날 박진 국민의힘 의원으로부터 한미 백신 스와프 검토 결과에 관한 질의를 받고 ""미국측과 진지하게 협의하고 있다""고 말했다. 앞서 국민의힘 외교안보특위 위원장인 박 의원은 한국이 미국에서 백신을 긴급 지원받고, 추후 한국 제약회사 설비로 백신을 대신 생산한 뒤 미국에 갚는 '한미 백신 스와프' 구상을 제시한 바 있다.  

이날 정 장관은 ""최근 백신 문제와 관련해 토니 블링컨 미 국무부 장관 방한 시에도 논의했고, 장관급 차원에서도 논의하는 등 여러 차원에서 계속 하고 있다. 존 케리 미 국무부 대통령 기후특사와도 집중적으로 협의했다""고 했다.

정 장관은 ""'쿼드(Quad)'에 참여하지 않고 백신 협력을 할 수 있다고 보느냐""는 박 의원의 질문에는 ""백신 분야 협력이 동맹 관계에서 우선적으로 고려돼야 한다고 보지만 미중 갈등이나 쿼드 참여 등과 직접 연관이 없다고 본다""고 했다. 

이어 ""미국이나 유럽연합(EU) 등에서도 백신 문제는 정치·외교적인 상황과 디커플링(탈동조화)하는 것으로 원칙으로 하고 있다""며 ""미국과 우리나라의 국내 백신 부족을 해결하기 위한 다양한 협의를 계속하고 있고, (5월) 한·미 정상회담 개최 전까지 좀더 긍정적인 결과가 나올 수 있도록 최대한 노력하겠다""고 했다.

박진 의원은 우리 정부 대책과 관련, ""다른 나라들은 백신을 확보하고 집단면역을 형성해서 마스크를 벗고 있는데 우리 국민들은 정부에서 K-방역이 잘 됐다고 자가발전식으로 홍보하는 잔치만 벌이고 나서 뒤통수를 맞은 기분""이라며 ""백신 참사가 아닌가 생각이 든다""고 비판했다. 같은 당 김석기 의원도 ""세계 경제력이 10위인 국가가 백신 세계 꼴찌라는 망신을 당하고 있는 에 대해서 책임감을 느끼고 있지 않나""라고 질타했다.

정 장관은 백신 접종률과 관련, ""저희도 상당히 상황을 심각하게 보고 있다""고 말했다. 그러자 안민석 더불어민주당 의원은 ""어제 경제부총리는 백신 수급에 최선을 다하고 있고,차질 없이 공급해 11월에 면역체계 목표를 달성할 것이라고 했는데 장관 답변은 상반된다""며 ""듣기에 따라 백신 수급에서 정부의 대응이 미숙하고 안일했다고 곡해될 수 있다""지적했다.그러자 정 장관은 ""국민들이 기대했던 만큼 외교적으로 백신 도입에 국민들을 안심시킬 수 있을 정도로 했느냐에 대한 반성의 말씀이었다""고 했다.

정 장관은 백신 물량 확보를 위한 전담 대사나 특사 파견에 대해선 ""특사 파견 문제는 실질적으로 성과가 있었야 하기 때문에 내부적으로 검토를 하고 있다""고 밝혔다."
725,머니투데이,변휘|,"백신 스와프 ""비현실적→美와 협의""…뒤집힌 정의용의 말 - 머니투데이","정의용 외교부 장관이 20일 서울 여의도 국회에서 열린 외교통일위원회 전체회의에 출석해 질문에 답하고 있다. /사진제공=뉴시스

코로나19 백신 확보를 위한 한미 간 '백신 스와프(SWAP)' 방안에 대한 정의용 외교부 장관의 발언이 180도로 바뀌었다. 장관 후보자 시절인 2월 초에는 ""어렵다""고 말했지만, 두 달여 만에 ""미국과 진지하게 협의중""이라고 입장이 달라졌다. 정부·여당의 당초 기대에 턱없이 못 미치는 백신 수급 불안감이 반영된 결과로 보인다.

정 장관은 20일 국회 외교통일위원회 긴급 현안질의에서 박진 국민의힘 의원이 '외교부가 백신 스와프에 대해 검토한 결과'를 묻자 ""미국 측과 진지하게 협의하고 있다""고 답했다. 

백신 스와프는 한국이 생산시설을 제공하는 대가로 미국이 이에 발맞춰 백신을 공급하는 형태다. 글로벌 금융위기 당시 외화유동성 확보를 위해 미국과 맺었던 '한·미 통화 스와프' 아이디어에 착안한 개념이다. 정 장관은 ""지난주 존 케리 미국 대통령 기후특사가 (한국에) 왔을 때도 이 부분을 집중적으로 협의했다""고 말했다.

━작년 말 박진 ""백신 스와프 하자""…與 ""미국도 급한데?""━당초 백신 스와프 구상은 야당에서 출발했다. 국민의힘 내 대표적인 '미국통'인 박진 의원은 작년 말 한·미 자유무역협정(FTA)에 관련 조항을 원용하면 한미 백신 스와프 논의가 가능하다며, 미국 정부·싱크탱크 관계자들과도 의견 교환을 했다고 주장했다.

이에 주호영 원내대표도 작년 말 기자회견에서 ""백신 제조사와의 계약이 아니라 백신을 넉넉하게 구입한 나라들과의 외교적 협의를 통한 백신 조기 확보가 절실하다""며 정부·여당에 스와프 방안을 공식 제안했다.
콜로라도주 도시의 한 커뮤니티 보건소에서 의료진이 모더나 백신 주사병을 들고 있다. 2021. 1. 3./사진제공=AP/뉴시스그러나 여권은 부정적인 반응 일색이었다. 야당의 주장을 '백신 수급 불안'을 부추기려는 정치공세로 보는 시각이 팽배했고, 정부·여당이 함께 '충분한 백신을 확보했다'고 목소리를 높이던 시기였기 때문이다. 

당시 '민주당 관계자'는 연합뉴스에 ""미국은 발등의 불을 꺼야 하는 상황인데, 우리와 백신 물량과 관련된 협의를 하는 것부터 현실성이 떨어진다"", ""미국 상황도 급박한데 미국이 가진 것을 일정 부분 포기하고 우리 달라고 하는 것은 현실성이 없다""고 밝혔다. 비슷한 시기 강기윤 국민의힘 의원의 '해외 타 국가 백신 차용 일정 및 계획' 질의에 질병관리청도 ""미국, 영국 등 국가의 백신 차용 계획이 없다""고 답했다.
━정의용의 생각, 두달만에 '정반대'로…한미 정상회담 '분수령'━여권의 이런 기조는 상당 기간 지속됐다. 올해 2월 3일 당시 외교부 장관 후보자였던 정의용 장관은 국회 인사청문회 서면 답변에서 ""주무 부처인 산업통상자원부 검토에 따르면 한미 FTA 성격상 '선 백신도 입, 후 백신 변제' 성격의 계약은 체결하기 어려운 것으로 알고 있다""며 백신 스와프가 어렵다는 입장을 재확인했다. 

정 후보자는 또 ""외교채널을 통해 미국, 영국 등을 접촉해본바, 잉여 물량이 있다고 하더라도 이를 백신 기확보 고소득국이 아닌 백신을 확보하지 못한 개도국에 무상 기부하겠다는 입장을 보인 바 있다""고 말했다. 

그럼에도 정 장관 입장이 바뀐 것은 그만큼 여권이 백신 수급에 대한 불안이 커졌다는 방증으로 보인다. 이스라엘을 비롯해 높은 백신 접종률을 자랑하는 나라가 등장하는 가운데 국내 백신 1차 접종률은 여전히 3%대에 그친 상황이다. 애초 정부가 공언했던 '11월 집단면역' 달성은 사실상 쉽지 않을 것이란 전망이 팽배하다.

오는 5월 말로 예정된 문재인 대통령과 조 바이든 미국 대통령과의 한미 정상회담이 정부의 '백신 외교' 분수령이 될 전망이다. 바이든 대통령이 미국 주도 안보협의체인 쿼드(Quad·4개국 안보협의체) 또는 쿼드 플러스 동참을 압박할 것으로 예상되는 만큼,  한미 백신 스와프가 이와 연계 논의될지도 관심사다. 다만 정 장관은 ""미·중 간 갈등, 쿼드 참여와 백신 협력은 직접 연관이 없다고 본다""고 말했다."
