,press,reporter,title,content
828,서울경제,윤경환,"文대통령, 4·19 참배…'더 성숙한 민주주의 향해 나아가야'","viewer  문재인 대통령. /연합뉴스googletag.cmd.push(function() { googletag.display('div-gpt-ad-1558947979364-0'); });문재인 대통령이 서울 수유동 국립 4.19 민주묘지를 참배하고 “더 성숙한 민주주의로 나아가야 한다”고 강조했다.문 대통령은 19일자신의 소셜네트워크서비스(SNS)에 “4·19 혁명 61주년을 맞아”라는 글을 올리고 “4·19 혁명 61주년, 국립 4·19 민주묘지를 참배했습니다”라며 이 같이 말했다. 문 대통령은 “목숨보다 뜨거운 열망으로 우리 가슴 깊이 민주주의를 심었던 날”이라며 “4·19 혁명은 대한민국 민주주의의 굳건한 뿌리가 되었다. 우리는 이 땅의 위대한 민주주의의 역사를 기억하면서 더 성숙한 민주주의를 향해 멈추지 않고 나아가야 한다”고 역설했다.문 대통령은 지난해 4·19 혁명 60주년 기념식 기념사에서 김수영 시인의 시 ‘풀’의 한 구절 “바람보다도 더 빨리 울고 바람보다 먼저 일어난다”를 인용한 사실을 상기하며 “얼마 후 94세이신 시인의 부인 김현경 여사께서 ‘4·19 기념사에서 ‘풀’ 시를 인용해주어서 영광’이라는 감사 인사글과 함께 ‘김수영 전집’과 시인의 사진과 그의 마지막 시가 된 ‘풀’ 시의 자필 원고 영인본 사진을 보내주셨다”고 소개했다. 문 대통령은 이어 “감사드린다”며 “김현경 여사는 올해 시인의 탄생 100돌을 기려 ‘김수영 문학관’을 추진 중이신데, 잘 되시길 바란다”고 덕담했다.문 대통령은 그러면서 “4·19 혁명의 주역들께 김수영 시인의 시 한 구절을 다시 바친다”며 아래 시의 구절을 올렸다.자유를 위해서비상하여 본 일이 있는사람이면 알지노고지리가무엇을 보고노래하는가를어째서 자유에는피의 냄새가 섞여 있는가를혁명은왜 고독한 것인가를googletag.cmd.push(function() { googletag.display('div-gpt-ad-1567043459465-0'); });- 김수영 시 ‘푸른 하늘을’에서 -/윤경환 기자 ykh22@sedaily.com (function(d,a,b,l,e,_) {if(d[b]&&d[b].q)return;d[b]=function(){(d[b].q=d[b].q||[]).push(arguments)};e=a.createElement(l);e.async=1;e.charset='utf-8';e.src='//static.dable.io/dist/plugin.min.js';_=a.getElementsByTagName(l)[0];_.parentNode.insertBefore(e,_);})(window,document,'dable','script');dable('setService', 'sedaily.com');dable('sendLogOnce');dable('renderWidget', 'dablewidget_V7aeGx7B');  

                                    < 저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지 >"
834,서울경제,조권형,[전문] 박대출 “백신거지 면하려면 대통령이 백신외교 나서야”,"viewer  박대출 국민의힘 의원 /연합뉴스googletag.cmd.push(function() { googletag.display('div-gpt-ad-1558947979364-0'); });18일 박대출 국민의힘 의원이 “대통령이 직접 ‘백신외교’ 나설 때”라며 “즉각 한미 정상 핫라인을 가동하라”고 요구했다.박 의원은 이날 소셜네트워크서비스(SNS)에 올린 ‘백신거지 면하려면 대통령이 백신외교 나서야’라는 제목의 글에서 이같이 주장했다.박 의원은 “2,000만명 백신을 2분기 받기로 했다고 화상통화쇼 벌이더니 감감 무소식”이라며 “아직도? ‘11월 집단면역’ 운운한다. 백신거지된 것도 분한데? 2차 희망고문까지 한다”고 지적했다.이는 지난해 말 문재인 대통령과 미국 제약회사인 모더나의 스테판 반셀 최고경영자(CEO)와의 화상 통화를 거론한 것으로 풀이된다. 당시 청와대는 모더나가 2분기부터 한국에 2,000만명 분량의 신종 코로나바이러스 감염증(코로나19) 백신을 공급한다는 데 합의했다고 청와대가 밝혔다. 하지만 모더나 도입 시기는 현재까지 미정이다.박 의원은 “외교부가 백신 공급 위해 10개 공관장 화상 회의를 열었는데 대통령은 그 잘하던 화상 통화 왜 바이든 대통령과는 안 합니까?”라고도 지적했다. 앞서 외교부는 지난 16일 최종문 외교부 2차관이 신종 코로나바이러스 감염증(코로나19) 백신 생산국 주재 공관장들과 화상으로 상황점검 회의를 했다고 밝혔다. 회의에서는 국내적으로 필요한 충분한 물량의 백신을 신속히 도입하기 위한 외교적 지원 방안이 논의됐다.박 의원은 문 대통령에게 “(미국에) 남는 백신 나눠달라고 요청하라”며 “특사 파견도 검토하라”고 요구했다.■박대출 국민의힘 의원 SNS 글 전문<백신거지 면하려면 대통령이 ‘백신외교’ 나서야>안전 불안한 ‘질’에수급 저조한 ‘양’에이물질 낀 주사기에‘이념 주도형’ 방역기획관까지...K방역이 점입가경입니다.방역은 과학입니다.googletag.cmd.push(function() { googletag.display('div-gpt-ad-1567043459465-0'); });방역을 이념으로 보는 청와대 방역기획관은 무자격자입니다.방역은 더 곤두박질 칠 것입니다. (function(d,a,b,l,e,_) {if(d[b]&&d[b].q)return;d[b]=function(){(d[b].q=d[b].q||[]).push(arguments)};e=a.createElement(l);e.async=1;e.charset='utf-8';e.src='//static.dable.io/dist/plugin.min.js';_=a.getElementsByTagName(l)[0];_.parentNode.insertBefore(e,_);})(window,document,'dable','script');dable('setService', 'sedaily.com');dable('sendLogOnce');dable('renderWidget', 'dablewidget_V7aeGx7B');  임명을 철회해야 합니다.2000만명 백신을 2분기 받기로 했다고 화상통화쇼 벌이더니 감감 무소식입니다.아직도? ‘11월 집단면역’ 운운합니다.백신거지된 것도 분한데? 2차 희망고문까지 합니다.그저? ‘아니면 말고’ 식입니다.‘용두사미쇼’에 국민들은 지칩니다.외교부가 백신 공급 위해 10개 공관장화상 회의를 열었는데...대통령은 그 잘하던 화상 통화...왜 바이든 대통령과는 안 합니까?대통령이 직접 ‘백신외교’ 나설 때입니다.즉각 한미 정상 핫라인을 가동하십시오.남는 백신 나눠달라고 요청하십시오.특사 파견도 검토하십시오.#백신부자나라 #백신거지나라 #백신외교/조권형 기자 buzz@sedaily.com

                                    < 저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지 >"
853,서울경제,박신원,'대통령의 입' 박경미 靑 대변인 '국민들의 생각 많이 듣고 전달하겠다',"viewer  박경미 청와대 신임 대변인이 18일 청와대 춘추관 대브리핑룸에서 인사말을 하고 있다. /연합뉴스googletag.cmd.push(function() { googletag.display('div-gpt-ad-1558947979364-0'); });googletag.cmd.push(function() { googletag.display('div-gpt-ad-1567043459465-0'); });박경미 신임 청와대 대변인은 18일 ""언론인과 국민들의 생각을 많이 듣고 전달하는 청취자, '리스너'(listener) 역할도 충실히 하겠다""고 말했다. 박 대변인은 이날 오후 춘추관에서 ""대변인은 영어로 '스폭스 펄슨'(spokesperson)이라고 하는데, 이는 대통령과 청와대의 의견·생각을 말한다는 데 방점이 찍혀 있다""며 각오를 밝혔다. 그는 ""앞으로 대통령과 청와대, 국민, 언론의 열린 소통을 위해 가교 역할을 열심히 하겠다""고 거듭 강조했다. (function(d,a,b,l,e,_) {if(d[b]&&d[b].q)return;d[b]=function(){(d[b].q=d[b].q||[]).push(arguments)};e=a.createElement(l);e.async=1;e.charset='utf-8';e.src='//static.dable.io/dist/plugin.min.js';_=a.getElementsByTagName(l)[0];_.parentNode.insertBefore(e,_);})(window,document,'dable','script');dable('setService', 'sedaily.com');dable('sendLogOnce');dable('renderWidget', 'dablewidget_V7aeGx7B');  박 대변인은 서울대 수학교육과를 나와 고등학교 수학교사와 대학교수를 지냈으며 더불어민주당 소속 20대 국회의원을 지냈다. 지난해 4·15 총선에서 서울 서초을에 출마해 재선에 도전했으나 낙선했고, 20대 국회의원 임기가 끝난 직후인 같은 해 5월 청와대 교육비서관으로 발탁돼 문재인 대통령을 보좌해왔다. 민주당에서는 당 대변인과 원내대변인을 지낸 바 있다. 지난 2019년에는 자신의 유튜브 채널에 ""달빛 소나타가 문 대통령의 성정을 닮았다""며 월광 소나타를 피아노로 연주하는 영상을 올려 화제가 되기도 했다.박 대변인은 지난 16일 인적 쇄신의 일환으로 단행된 청와대 대규모 개각에서 신임 대변인으로 발탁됐다. 지난 1년 2개월간 '문 대통령의 입'으로 활약해온 강민석 전 대변인의 후임이다. 강 전 대변인은 지난 16일 이임 인사에서 ""대통령의 마음까지 대변하기 위해 사력을 다했으나 많이 부족했다""며 ""미완으로 남은 부분은 후임 박경미 대변인이 채워 나갈 것으로 믿는다""고 말했다./박신원 인턴기자 shin01@sedaily.com

                                    < 저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지 >"
901,서울경제,김연하,핀란드 대통령 '미국-러시아 정상회담 장소로 핀란드 제안',"viewer  /로이터연합뉴스googletag.cmd.push(function() { googletag.display('div-gpt-ad-1558947979364-0'); });googletag.cmd.push(function() { googletag.display('div-gpt-ad-1567043459465-0'); });조 바이든 미국 대통령이 블라디미르 푸틴 러시아 대통령에 제3국에서의 대면 정상회담을 제안한 가운데 핀란드가 자국을 정상회담 장소로 제안했다.16일(현지시간) AFP통신에 따르면 사울리 니니스퇴 핀란드 대통령 대변인실은 양국에 이 같은 의사를 전달했다고 밝혔다. (function(d,a,b,l,e,_) {if(d[b]&&d[b].q)return;d[b]=function(){(d[b].q=d[b].q||[]).push(arguments)};e=a.createElement(l);e.async=1;e.charset='utf-8';e.src='//static.dable.io/dist/plugin.min.js';_=a.getElementsByTagName(l)[0];_.parentNode.insertBefore(e,_);})(window,document,'dable','script');dable('setService', 'sedaily.com');dable('sendLogOnce');dable('renderWidget', 'dablewidget_V7aeGx7B');  최근 러시아의 행보는 국제사회의 우려를 낳고 있다. 우크라이나 접경지역에 대규모 러시아군을 집결하고 우크라이나 돈바스 지역의 분리주의자들을 지원하면서 우크라이나와 러시아 간의 긴장이 고조되고 있기 때문이다. 이런 가운데 지난 13일 바이든 대통령은 푸틴 대통령과의 통화 도중 제3국에서 대면 정상회담을 열 것을 제안했다. 앞서 블룸버그통신은 러시아가 이 같은 제안을 환영하는 분위기라고 전했다. AFP통신은 지난 2018년 핀란드 헬싱키에서 도널드 트럼프 전 미국 대통령과 푸틴 대통령의 정상회담이 열리기도 했다고 전했다. 또 니니스퇴 대통령이 13일 푸틴 대통령과 전화통화를 했다며, 우크라이나 접경지역으로의 러시아군 이동에 대해 심각한 우려를 표했다고 덧붙였다. /김연하 기자 yeona@sedaily.com

                                    < 저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지 >"
913,서울경제,윤경환,"[속보] 文대통령, '세월호 특검' 후보자 추천 의뢰","viewer  문재인 대통령. /연합뉴스googletag.cmd.push(function() { googletag.display('div-gpt-ad-1558947979364-0'); });googletag.cmd.push(function() { googletag.display('div-gpt-ad-1567043459465-0'); });문재인 대통령이 세월호 참사 7주년을 맞아 4·16 세월호 참사 진상규명 특별검사후보추천위원회에 특검 후보자를 추천해 줄 것을 의뢰했다.임세은 청와대 부대변인은 “문 대통령이 16일 오후 4시50분께 ‘특별검사의 임명 등에 관한 법률’ 제3조에 따라 국회에 구성된 4·16세월호참사 진상규명 특별검사후보추천위원회에 특별검사 후보자를 추천해 줄 것을 의뢰했다”고 밝혔다.  (function(d,a,b,l,e,_) {if(d[b]&&d[b].q)return;d[b]=function(){(d[b].q=d[b].q||[]).push(arguments)};e=a.createElement(l);e.async=1;e.charset='utf-8';e.src='//static.dable.io/dist/plugin.min.js';_=a.getElementsByTagName(l)[0];_.parentNode.insertBefore(e,_);})(window,document,'dable','script');dable('setService', 'sedaily.com');dable('sendLogOnce');dable('renderWidget', 'dablewidget_V7aeGx7B');  문 대통령은 이날 자신의 소셜네트워크서비스(SNS)를 통해 “아이들이 밤하늘의 반짝이는 별이 된 지 7년이 되었다”며 “살아 우리 곁에 있었다면 의젓한 청년이 되어있을 아이들을 생각하니 짧지 않은 시간이다. 미안한 마음 여전하다”고 말했다. 이어 지난해 국회에서 통과한 ‘사회적참사 진상규명특별법’ 개정안과 특검을 거론하며 “진실에 한 걸음 더 다가갈 수 있는 계기가 마련되었다”고 평가했다. 그러면서 “‘사회적참사 특별조사위원회’를 통해 성역 없는 진상 규명이 이루어지도록 끝까지 챙기겠다”며 “속도가 더뎌 안타깝지만, 그 또한 그리움의 크기만큼 우리 스스로 성숙해 가는 시간이 필요한 까닭이라 생각한다”고 밝혔다. 또 “‘나라다운 나라’를 만들어보자는 국민들의 외침, 잊지 않고 있다”며 “안전한 나라를 위해 오늘도 아이들을 가슴에 품어본다”고 덧붙였다./윤경환 기자 ykh22@sedaily.com

                                    < 저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지 >"
957,서울경제,박진용,"4·7 재보궐 후 첫 조사, 文대통령 지지율 역대 최저치 '30%'","viewer  문재인 대통령이 15일 오후 청와대에서 열린 확대경제장관회의에서 발언하고 있다. /연합뉴스googletag.cmd.push(function() { googletag.display('div-gpt-ad-1558947979364-0'); });4·7 재보궐 이후 처음 실시된 여론조사에서 문재인 대통령의 국정지지율이 취임 후 최저치인 30%를 기록했다. 부정평가 역시 직전 조사보다 4%포인트 상승한 62%로 집계돼 취임 후 가장 높았다.googletag.cmd.push(function() { googletag.display('div-gpt-ad-1567043459465-0'); });여론조사 전문회사 한국갤럽은 지난 13~15일 전국 18세 이상 1,005명을 대상으로 문 대통령의 직무 수행 평가를 조사한 결과 긍정평가는 30%, 부정평가가 62%를 기록했다고 말했다. 문 대통령의 국정지지율은 3월 셋째 주 37%를 기록한 이후 진행된 세 차례 조사에서 매번 최저치를 경신하는 추세다.부정 평가의 이유로는 ▲부동산 정책(31%) ▲경제 및 민생 문제 해결 부족(9%) ▲코로나19 대처 미흡(8%) ▲불공정과 내로남불(7%) 등이 꼽혔다. (function(d,a,b,l,e,_) {if(d[b]&&d[b].q)return;d[b]=function(){(d[b].q=d[b].q||[]).push(arguments)};e=a.createElement(l);e.async=1;e.charset='utf-8';e.src='//static.dable.io/dist/plugin.min.js';_=a.getElementsByTagName(l)[0];_.parentNode.insertBefore(e,_);})(window,document,'dable','script');dable('setService', 'sedaily.com');dable('sendLogOnce');dable('renderWidget', 'dablewidget_V7aeGx7B');  정당 지지도는 더불어민주당(31%), 국민의힘(30%), 무당층(27%), 정의당·국민의당(각 5%0, 열린민주당(2%) 순이었다. 민주당 지지도는 2주 전과 같았지만 국민의힘 지지도는 2%포인트 올랐다.한편 내년 대선에 대해선 ""현 정권 유지를 위해 여당 후보가 당선되는 것이 좋다(정권 유지론)""과 ""현 정권 교체를 위해 야당 후보가 당선되는 것이 좋다(정권 교체론)""이 각각 34%, 55%로 집계됐다. '정권 유지론'은 진보층(64%), 광주·전라(57%), 40대(49%)에서, '정권 교체론'은 성향 보수층, 대구·경북(이상 77%), 60대 이상(64%) 등에서 상대적으로 우세했다. 중도층의 경우 작년 11월까지는 양쪽 의견이 팽팽했지만(정권 유지 46% vs 정권 교체 44%), 12월부터 정권 교체 쪽으로 기우는 추세다. 특히 재보선 이후 실시된 이번 조사에선 '정권 유지'(24%)보다 '정권 교체'(66%)를 희망한 응답자들이 두 배 이상 많았다. /박진용 기자 yongs@sedaily.com

                                    < 저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지 >"
970,서울경제,김경훈,文대통령 퇴임 후 걱정한 홍준표 '행복한 노후 보낸 대통령은 DJ밖에 없어',"viewer  홍준표 무소속 의원/연합뉴스googletag.cmd.push(function() { googletag.display('div-gpt-ad-1558947979364-0'); });googletag.cmd.push(function() { googletag.display('div-gpt-ad-1567043459465-0'); });연일 문재인 정부와 여권을 향해 날카롭게 대립각을 세우고 있는 홍준표 무소속 의원이 ""역대 대통령 중 행복한 노후를 보낸 분은 DJ(김대중 전 대통령)밖에 없었다""면서 문재인 대통령의 퇴임 이후를 걱정했다. 
홍 의원은 16일 자신의 페이스북에 올린 글을 통해 ""대한민국 대통령 잔혹사는 끝임없이 계속 되고 있다""며 역대 대통령의 사례를 들면서 이렇게 적었다. 
그러면서 홍 의원은 ""초대 대통령 이승만은 4.19 혁명으로 하야했고 윤보선 대통령은 5.16 쿠데타로 하야를 당했다""며 ""박정희 대통령은 피격되어 서거했고 최규하 대통령은 신군부에 쫓겨 나갔다""고 했다. 
홍 의원은 또한 ""전두환·노태우 대통령은 군사 반란 등으로 사형선고 까지 받았고, YS(김영삼 전 대통령)는 IMF사태로 퇴임 후 곤욕을 치루었다""면서 ""노무현 대통령은 비극적인 자진(自盡)을 했고 이명박·박근혜 대통령은 문 정권의 정치 보복으로 아직도 영어의 몸이 되어 있다""고 상황을 짚었다. 
아울러 홍 의원은 ""문재인 대통령도 이제 퇴임을 앞두고 있다""며 ""이렇듯이 대한민국 대통령 잔혹사는 끊임 없이 계속되고 있는데 다음 정권에도 그런 일이 일어나지 않는다는 보장이 있을까?""라고 했다. 
여기에 덧붙여 홍 의원은 ""이런 불행한 최후를 맞는 대한민국 대통령을 하겠다고 오늘도 열심히 뛰는 사람들은 자신만은 예외가 될 수 있다고 믿어서일까""라며 글을 마무리했다. /김경훈 기자 styxx@sedaily.com (function(d,a,b,l,e,_) {if(d[b]&&d[b].q)return;d[b]=function(){(d[b].q=d[b].q||[]).push(arguments)};e=a.createElement(l);e.async=1;e.charset='utf-8';e.src='//static.dable.io/dist/plugin.min.js';_=a.getElementsByTagName(l)[0];_.parentNode.insertBefore(e,_);})(window,document,'dable','script');dable('setService', 'sedaily.com');dable('sendLogOnce');dable('renderWidget', 'dablewidget_V7aeGx7B');  

                                    < 저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지 >"
980,서울경제,박성규,'조 바이든 5월 하순 문재인 대통령 만날 것'…백악관도 한미 정상회담 개최 확인,"viewer  조 바이든 미국 대통령. /AP연합뉴스googletag.cmd.push(function() { googletag.display('div-gpt-ad-1558947979364-0'); });미국 백악관이 조 바이든 대통령이 5월 하순 문재인 대통령과 만날 것이라고 밝혔다. 한국 정부에 이어 미 정부도 5월 한미 정상 회담 개최를 공식적으로 밝힌 셈이다.젠 사키 백악관 대변인은 15일(현지시간) 브리핑에서 ""바이든 대통령은 5월 후반에 문 대통령을 백악관에서 맞이하기를 고대하고 있다""며 내달 하순 한미 정상회담 개최 사실을 확인했다.googletag.cmd.push(function() { googletag.display('div-gpt-ad-1567043459465-0'); });사키 대변인은 정상회담 날짜와 관련해선, 양측이 여전히 날짜를 마무리 짓고 있다고 말했다.앞서 청와대도 문 대통령과 바이든 대통령이 5월 하순 미국 워싱턴DC에서 첫 정상회담을 개최한다고 밝혔다. 이번 정상회담은 문 대통령이 바이든 대통령의 초청으로 워싱턴DC를 방문하는 형식으로 이뤄진다. (function(d,a,b,l,e,_) {if(d[b]&&d[b].q)return;d[b]=function(){(d[b].q=d[b].q||[]).push(arguments)};e=a.createElement(l);e.async=1;e.charset='utf-8';e.src='//static.dable.io/dist/plugin.min.js';_=a.getElementsByTagName(l)[0];_.parentNode.insertBefore(e,_);})(window,document,'dable','script');dable('setService', 'sedaily.com');dable('sendLogOnce');dable('renderWidget', 'dablewidget_V7aeGx7B');  사키 대변인은 바이든 행정부가 북한과 대화를 시작하기 위해 더 많은 조치를 취했는지에 대한 질문에는 ""(대북)접근법과 진행 단계에 대한 검토가 계속 진행 중""이라고 말했다.그는 ""물론 우리의 목표는 비핵화된 북한""이라며 ""그것은 여전히 우리의 초점""이라고 말했다. 다만 진행 중인 검토에 대해 더 언급할 것은 없다고 했다.사키 대변인은 ""우리 목표의 중요한 부분은 우리의 접근법을 취하는 것""이라며 그리고 역내 파트너 및 동맹들과 긴밀히 협력해 비핵화에 접근하는 것이라고 말했다. 그는 ""물론 한국과 일본은 역내에서 우리의 중요한 파트너""라고 강조했다./박성규 기자 exculpate2@sedaily.com

                                    < 저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지 >"
982,서울경제,윤경환,"文대통령, 5월 하순 방미...바이든에 '北대화' 직접 설득","viewer  문재인 대통령이 지난 1월28일 오후 청와대에서 열린 한-우즈베키스탄 화상 정상회담에 앞서 샤프카트 미르지요예프 우즈베키스탄 대통령에게 인사를 하고 있다. /연합뉴스googletag.cmd.push(function() { googletag.display('div-gpt-ad-1558947979364-0'); });googletag.cmd.push(function() { googletag.display('div-gpt-ad-1567043459465-0'); });문재인 대통령이 내달 하순 미국을 방문해 조 바이든 미국 대통령과 첫 대면 정상회담을 갖기로 했다. 문 대통령은 이 자리에서 막판 대북전략 조율 작업을 진행 중인 바이든 대통령에게 조속한 북미대화 재개의 필요성을 직접 강조할 것으로 보인다.강민석 청와대 대변인은 15일 서면브리핑을 통해 “문 대통령은 바이든 대통령의 초청으로 5월 후반기 미국 워싱턴 D.C.를 방문해 한미 정상회담을 개최할 예정”이라고 밝혔다. 강 대변인은 이어 “이번 정상회담 시 양국 정상은 굳건한 한미동맹의 지속적인 발전과 한반도의 완전한 비핵화 및 항구적 평화 정착의 진전을 위한 한미 간의 긴밀한 공조 방안 등에 대해 심도 있게 논의할 것으로 기대된다”며 “이번 문 대통령의 방미 및 한미 정상회담은 한미동맹과 양국 국민 간 우정에 대해 양국이 부여하는 중요성을 잘 보여주는 것”이라고 평가했다. 다만 “문 대통령의 미국 방문 관련 상세 일정에 대해서는 한미 간 계속 조율 중이며 구체 사항은 정해지면 알려 드리겠다”고 덧붙였다. (function(d,a,b,l,e,_) {if(d[b]&&d[b].q)return;d[b]=function(){(d[b].q=d[b].q||[]).push(arguments)};e=a.createElement(l);e.async=1;e.charset='utf-8';e.src='//static.dable.io/dist/plugin.min.js';_=a.getElementsByTagName(l)[0];_.parentNode.insertBefore(e,_);})(window,document,'dable','script');dable('setService', 'sedaily.com');dable('sendLogOnce');dable('renderWidget', 'dablewidget_V7aeGx7B');  한미 양국 정상은 당초 오는 6월 영국에서 열리는 G7(주요 7개국) 정상회의에서 처음으로 조우할 것으로 전망됐다. 하지만 문 대통령 임기가 1년 밖에 남지 않은 상황에서 북한과의 대화를 재개해야 한다는 우리 정부의 절박함이 이번 정상회담 성사로 이어졌다는 분석이다. 또 미국의 새 대북정책 확정 전 미일정상회담이 예상보다 빨리 추진된 점도 한미정상회담 추진의 주요 동력이 된 것으로 알려졌다.문 대통령은 이번 정상회담에서 김정은 북한 국무위원장의 비핵화 의지를 강조하고 트럼프 행정부 시절 이룬 싱가포르 북미 정상 합의 성과를 계승해야 한다는 입장을 바이든 대통령에게 직접 전달할 것으로 예상된다. 반면 바이든 대통령은 쿼드(Quad·중국을 견제하는 미국 일본 호주 인도의 4개국 협의체) 참여를 비롯해 미국의 중국 견제 구상에 한국이 적극 참여하길 요구할 가능성이 점쳐진다. 한편 스가 요시히데 일본 총리는 15일 바이든 대통령과의 정상회담을 위해 미국으로 출국했다. 바이든 대통령의 첫 대면 정상회담이다. 스가 총리와 바이든 대통령은 16일(현지시간) 백악관에서 만나 ‘자유롭고 개방된 인도-태평양’의 실현을 위한 양국 간 긴밀한 공조를 논의할 것으로 보인다. 만약 스가 총리가 대북 강경론을 강조할 경우 한미일 3국 동맹을 중시하는 바이든 대통령의 특성상 문 대통령의 구상에도 일정 부분 영향을 끼칠 수 있다./윤경환 기자 ykh22@sedaily.com

                                    < 저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지 >"
989,서울경제,송종호,이낙연 '죽는 한이 있더라도 文대통령 지키겠다',"viewer  코로나19 자가격리에서 해제된 더불어민주당 이낙연 전 대표가 15일 오후 서울 종로구 경희궁자이 아파트 단지 지하주차장에서 향후 행보에 대한 취재진 질문에 답하고 있다. /연합뉴스googletag.cmd.push(function() { googletag.display('div-gpt-ad-1558947979364-0'); });이낙연 더불어민주당 전 대표는 일각에서 대선 주자 입지를 고려해 문재인 대통령과 차별화해야 한다는 의견이 거론되자 “내가 죽는 한이 있더라도 대통령을 지키고 가겠다”는 입장을 밝힌 것으로 15일 전해졌다.googletag.cmd.push(function() { googletag.display('div-gpt-ad-1567043459465-0'); });이 전 대표는 이날 자가격리를 마친 뒤 마포의 사무실에서 이낙연계 의원 약 25명과 2시간여 동안 난상 토론을 벌였다. 이자리에서 이 전 대표는 대권주자로서 문 대통령과 차별화가 필요하다는 의견이 나오자 “문재인 정부에서 절반 이상을 2인자를 했는데 다른 소리 하는 것은 사기다. 배신할 수 없다”며 “긍정적인 정책적 차별화는 하겠다”는 반응을 보였다고 복수의 참석자가 전했다. 다만 ""긍정적인 정책적 차별화는 하겠다""고 말했다고 참석자들이 전했다. 문 대통령의 정책 중 잘못된 것이 있다면 정책적으로 보완하겠다는 의미다.이 전 대표는 “최선을 다해 정권 재창출을 하겠다”며 “민생을 챙기겠다. 사람들의 삶의 문제에 대해 최선을 다해 대안을 제시하겠다”는 취지의 말도 한 것으로 전해졌다. 이 밖에도 “부동산, 백신, 청년이 굉장히 중요한 정책적인 키워드”라며 “정책 토론회를 열심히 하겠다”고 말했다고 참석자들이 전했다. (function(d,a,b,l,e,_) {if(d[b]&&d[b].q)return;d[b]=function(){(d[b].q=d[b].q||[]).push(arguments)};e=a.createElement(l);e.async=1;e.charset='utf-8';e.src='//static.dable.io/dist/plugin.min.js';_=a.getElementsByTagName(l)[0];_.parentNode.insertBefore(e,_);})(window,document,'dable','script');dable('setService', 'sedaily.com');dable('sendLogOnce');dable('renderWidget', 'dablewidget_V7aeGx7B');  앞서 이 전 대표는 이날 오후 자택 앞에서 기자들과 만나서는 강성 당원들의 '문자 폭탄' 논란과 관련해 ""절제의 범위를 지키도록 노력하는 것이 설득력을 얻는 데 더 도움이 될 것""이라고 말했다. 그러면서도 ""그러나 어떻든 당원들의 의견은 존중돼야 한다""고 강조했다. 이 전 대표는 민심과 당심의 괴리 문제에 대해서는 ""당심과 민심은 크게 다르다고 보지는 않는다""며 ""다만 당심도 여러 갈래로 나타나고 있는데 그것을 표현할 때는 사실에 입각하고 절제 있게 표현하는 것이 당을 위해서 좋겠다""고 말했다. 이어 ""거듭 말하지만, 그 문자는 언론들이 생각하는 것처럼 어느 한 방향이 아니다""라고 강조했다. 그는 당내 쇄신 논의에 대해서는 ""새로운 지도부가 그간 분출된 여러 의견을 수렴해 지혜롭고 대담한 쇄신책을 내놓고 실천하길 바란다""며 ""시간이 걸리더라도 제대로 된 혁신 방안을 내놓아야 한다""고도 했다./송종호 기자 joist1894@sedaily.com

                                    < 저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지 >"
