,Unnamed: 0,press,reporter,title,content,분석결과
58,539,머니투데이,정현수,文 대통령의 '온실가스 감축 약속'…기금 만들어 기업 지원 - 머니투데이,"(서울=뉴스1) 황기선 기자 = 그린피스 회원들이 21일 오후 서울 남산에 온실가스 감축 노력을 촉구하는 레이저빔 퍼포먼스를 하고 있다.  그린피스는 지구의 날 개최하는 기후정상회의를 하루 앞두고 기후위기 대응을 위해 온실가스 감축 노력을 기울여야 한다는 메시지를 전달하기 위해 레이저빔 퍼포먼스를 준비했다고 밝혔다. 2021.4.21/뉴스1  

정부가 올해 하반기 국가온실가스감축목표(NDC)를 추가로 상향 조정한다. 영국을 비롯한 유럽국가들이 NDC를 대폭 끌어올렸고, 미국까지 이 같은 분위기에 동참하려는 상황에서 국제 기준에 부합해야 한다는 판단에서다. 정부는 내년에 기후대응기금을 조성해 기업의 저탄소 전환을 지원한다.

문재인 대통령은 22일 세계기후정상회의에 화상으로 참석해 NDC의 연내 추가 상향 등의 계획을 밝혔다. 조 바이든 미국 대통령의 초청으로 회의에 참석한 문 대통령은 ""NDC를 추가 상향해 올해 안으로 유엔에 제출할 것""이라며 ""'2050 탄소중립'을 실현하기 위한 의지를 담아 NDC를 추가 상향하고자 한다""고 말했다.

환경부는 지난해 12월30일 NDC를 유엔기후변화협약(UNFCCC) 사무국에 제출했다. 2030년 온실가스 목표는 2017년 배출량(7억910만톤) 대비 24.4% 감축이다. 당시에도 2025년 이전에 감축목표 상향을 적극 검토할 것이라고 명시했다. 문 대통령은 약속대로 추가 상향 계획을 밝혔다.

1990년 대비 40%의 온실가스 감축을 선언했던 영국은 지난해 감축목표를 68%로 상향조정했다. 유럽연합(EU) 역시 감축목표를 기존 40%에서 55%로 끌어올렸다. 미국은 이번 기후정상회의에서 NDC 상향을 발표한다. 일본은 지난해 탄소중립 선언 이후 올해 상향을 추진한다.
 [서울=뉴시스]박영태 기자 = 문재인 대통령이 22일 청와대 상춘재에서 화상으로 열린 기후정상회의에 참석해 조 바이든 미국 대통령의 모두발언을 듣고 있다. 시진핑(모니터 첫째줄 왼쪽부터) 중국 국가주석, 스가 요시히데 일본 총리, 문 대통령, 블라디미르 푸틴 러시아 대통령. 2021.04.22. since1999@newsis.com
환경부 관계자는 ""유엔기후변화협약은 각국의 NDC가 파리협정의 목표달성 감축 수준에 크게 못 미친다고 분석하고 NDC 상향을 지속적으로 요청 중""이라며 ""이러한 국제적 흐름과 더불어 NDC 상향을 연내에 조속히 확정해야 2030년 온실가스 감축의 안정적 이행이 가능할 것""이라고 말했다.

정부는 올해 상반기 내에 2050년 탄소중립을 달성하기 위한 시나리오 작업을 마무리한다. 이를 토대로 올해 하반기 탄소중립에 부합하는 NDC 상향안을 마련한다. 구체적인 감축수준은 공개하지 않았다. '사회적 논의를 거친 감내 가능한 수준'이라는 원칙만 제시했다.

산업계 일각의 우려에 대해선 역발상을 주문했다. 탄소중립과 NDC 상향이 피할 수 없는 국제적 흐름이라는 점에서 오히려 선도적으로 이를 추진하면 국제 경쟁력을 더 높일 수 있다는 것. 실제로 EU의 탄소국경세 도입, 미국의 온실가스 감축과 무역 연계 검토 등의 양상이 펼쳐지고 있다.

환경부 관계자는 ""2022년부터 기후대응기금을 조성해 기업의 저탄소 전환을 지원할 예정""이라며 ""기금은 기업 감축 지원, 기술개발 등 경제구조 저탄소화, 신유망 저탄소 산업 생태계 조성 등 기업 지원을 위해 활용될 예정""이라고 말했다.",중립
59,541,머니투데이,정진우,"'바이든·시진핑' 대면한 文대통령 ""탄소중립 실현할 것"" - 머니투데이","[서울=뉴시스]박영태 기자 = 문재인 대통령이 22일 청와대 상춘재에서 화상으로 열린 기후정상회의에 참석해 조 바이든 미국 대통령의 모두발언을 듣고 있다. 시진핑(모니터 첫째줄 왼쪽부터) 중국 국가주석, 스가 요시히데 일본 총리, 문 대통령, 블라디미르 푸틴 러시아 대통령. 2021.04.22. since1999@newsis.com

문재인 대통령이  22일 석탄발전을 위한 공적 금융지원 중단을 선언하고, 신규 석탄발전 허가 금지를 재차 확인하는 등 '2050 탄소중립 실현'을 위한 우리나라의 강화된 기후대응 전략을 밝혔다.

문 대통령은 조 바이든 미국 대통령의 초청에 따라 이날 오후 비대면 화상으로 개최된 '기후정상회의'(Leaders Summit on Climate) 1세션에 참석해 이같이 말했다.

미국 주최로 열린 기후정상회의는 우리시간으로 22~23일 화상으로 열린다. 이번 회의는 4개의 정상 세션(기후목표 증진, 기후재원 조성, 탄소중립 전환의 경제적 편익, 미래 청정산업을 위한 혁신)과 장관 세션으로 나눠져 진행된다.

미국은 국가온실가스감축목표(NDC) 상향 등 각국의 상향된 기후대응 의지를 결집해 국제 연대를 강화하기 위해 이번 정상회의를 개최했다. 주요 경제국 포럼(MEF) 회원국 정상과 아태·중동지역 및 유럽, 미주·기타 지역의 주요국 등 30여개 나라 정상들을 초청했다.

'기후목표 증진'을 주제로 개최된 1세션에서 문 대통령은 전 지구적 위기 극복을 위한 2050 탄소중립 실현 관련 우리나라의 두 가지 약속을 각국 정상이 모인 자리에서 발표했다.

문 대통령은 우선 우리나라가 2030 국가온실가스감축목표(NDC)를 추가 상향해 올해 안에 유엔에 제출할 것이라고 약속했다. 문 대통령은 작년 우리나라가 2030년까지 2017년 배출량 대비 24.4% 감축을 목표로 하는 국가온실가스감축목표(NDC)를 제출했음을 상기하고, 지구 1.5℃ 온도 상승 제한 목표 달성을 위해선 보다 많은 국가들이 보다 상향된 국가온실가스감축목표를 제출해야 한다고 강조했다.

 [서울=뉴시스]박영태 기자 = 문재인 대통령이 22일 청와대 상춘재에서 화상으로 열린 기후정상회의에 참석해 조 바이든 미국 대통령의 모두발언을 듣고 있다. 2021.04.22. since1999@newsis.com
국제사회는 탄소중립 비전 설정에서 이를 달성하기 위한 구체적인 감축목표 및 실행계획 마련 단계로 급속히 전환하고 있다. 이미 EU와 영국은 '1990년대 대비 각각 40%→55%, 40%→68% 감축으로 상향 조정했다. 미국과 일본 역시 이번 기후 정상회의에서 감축 목표를 발표할 예정이다.

우리 정부는 올해 2050 탄소중립을 달성하기 위한 시나리오 작업과 함께 우리의 2050 탄소중립에 부합하는 국가온실가스감축목표(NDC) 상향 방안을 마련할 계획이다. 우리 NDC 상향 수준은 에너지 수급과 전환로드맵, 산업경쟁력 등 제반 국내적 영향 분석과 충분하고 투명한 사회적 논의 및 합의를 거쳐 결정하고, 실효적 지원 방안도 함께 마련할 예정이다. 

특히, 온실가스 감축으로 어려움을 겪을 수 있는 산업계에 대해선 재원 확충을 통해 기업 감축 지원, 기술개발 등 경제구조 저탄소화와 신유망 저탄소 산업 생태계 조성 등 기업의 저탄소 전환을 지원할 예정이다.  정부 관계자는 ""선제적인 온실가스 감축 노력이 오히려 무역 경쟁력 제고로 전환 될 수 있는 기회가 될 수 있다""며 ""다양한 보완 조치를 취하면서 우리 경제사회 전반에 걸쳐 국제 경쟁력을 높이는 노력을 기울일 것""이라고 말했다.

문 대통령은 또 우리나라가 향후 신규 해외 석탄발전소에 대한 공적 금융 지원을 중단할 것이며, 향후 국내 추가 신규 석탄발전소 허가도 금지하겠다고 공언했다. 문 대통령은 이러한 결정이 화석연료 기반 전력생산 비중이 큰 우리나라에게 쉽지 않은 결정이지만 지금 행동하지 않으면 변화를 기대할 수 없기 때문에 국제사회의 책임있는 일원으로서 전 세계적인 탈석탄 노력에 적극 동참하겠다고 했다.

아울러 우리나라가 올해 상반기까지 2050 탄소중립 시나리오를 수립하고 이를 토대로 부문별 핵심정책 추진전략을 연말까지 마련할 것이라고 설명했다. 또 우리나라가 기업들의 녹색기술 개발 투자와 지원을 지속하고, 재생에너지 확대, 에너지효율 개선, 산업혁신, 탄소포집 등 연구개발 및 기술공유 등을 위해 노력할 것이라고 했다.

 [서울=뉴시스]박영태 기자 = 문재인 대통령이 22일 청와대 상춘재에서 화상으로 열린 기후정상회의에 참석해 있다. 2021.04.22. since1999@newsis.com
문 대통령은 이날 탄소중립과 함께 국제사회의 석탄발전투자 중단 흐름은 지속 확대되고 있다고 설명했다. 정부는 그간 신규 석탄발전소 허가를 원칙적으로 금지하고, 노후 석탄발전소를 조기에 폐쇄하거나 LNG 연료로 전환하는 등 국내 석탄발전 감축 노력을 했다. 이번에 신규 해외 석탄발전에 대한 공적금융 중단을 선언함으로써 석탄발전에 대한 대내외 정책의 일관성을 유지하면서 국제적 기후대응과 확산에 기여할 수 있게 됐다는 게 문 대통령의 생각이다.

이번 공적 금융 지원 중단 선언은 향후 새롭게 추진될 해외 석탄발전에 대해 적용되는 것으로 수출입은행, 무역보험공사, 산업은행 등 정책금융기관에 직접적으로 해당하는 사항이다.

우리 정부는 신규 해외 석탄발전 공적 금융 지원 중단 선언을 계기로 향후 석탄발전이 아닌 재생에너지 기술개발을 위한 지원을 확대할 계획이다. 또 향후 민간 금융회사에도 탈석탄 움직임이 자율적으로 확산될 수 있도록 여건을 마련해 나갈 계획이다. 글로벌 에너지전환 흐름에 국내 기업들이 대응할 수 있도록 신재생, 가스터빈 생태계 육성 등 대체 유망 분야로의 사업 전환을 지원할 예정이다. 아울러, 취업 분야 산업계 및 근로자 지원을 위한 재원도 확충할 방침이다.

한편, 문 대통령은 코로나19 위기와 마찬가지로 2050 탄소중립 역시 특정국가 혼자만의 힘으로 절대 달성할 수 없는 과제이며, 오직 국제 연대와 협력을 통해 실현할 수 있다고 강조하였다. 특히, 문 대통령은 탄소중립 실현 역량이 부족한 국가에 대한 지원을 통해 이들 역시 국제사회의 탄소중립 연대에서 소외되지 않도록 하는 것도 중요하다는 점에 주목했다.

이와 관련, 문 대통령은 다음 달 우리나라가 개최하는 '2021년 서울 P4G 정상회의'가 탄소중립을 위한 국제연대를 촉진하는 계기이자 개도국, 사회적 취약계층, 미래세대 모두가 공감하고 참여해 탄소중립 실천 방안을 모색하는 자리가 될 것이라고 강조했다.

청와대 관계자는 ""우리 정부는 이번 정상회의 참석에 이어 5월에 P4G 정상회의를 주최해 보다 많은 국가들의 탄소중립 참여를 유도하는 계기를 마련할 것""이라며 ""이를 통해 기후변화에 대응하는 국제결속을 다지는 데 기여할 수 있도록 기후 리더십을 강화해 나갈 것""이라고 말했다.",중립
60,542,머니투데이,정진우,"文대통령 ""석탄발전 금융지원 중단...온실가스 감축목표 올린다"" - 머니투데이","[서울=뉴시스]박영태 기자 = 문재인 대통령이 22일 청와대 상춘재에서 화상으로 열린 기후정상회의에 참석해 조 바이든 미국 대통령의 모두발언을 듣고 있다. 2021.04.22. since1999@newsis.com

문재인 대통령이 22일 ""신규 해외 석탄화력발전소에 대한 공적 금융지원을 전면 중단하고, '2030 국가 온실가스 감축목표(NDC)'를 추가 상향해 올해 안에 유엔에 제출할 것""이라고 밝혔다.

문 대통령은 이날 오후 조 바이든 미국 대통령의 초청으로 참석한 비대면 화상 '기후정상회의'에서 ""한국 국민들은 지난해 코로나의 어려움 속에서 '2050 탄소중립' 목표를 세웠고, 세부 시나리오를 준비하고 있다. 국민들을 대표해 탄소중립 실현을 위한 두 가지 약속을 발표하게 돼 매우 기쁘다""며 이같이 말했다.

문 대통령은 이날 행사 1세션에 참석해 전 세계 '2050 탄소중립 실현'을 위한 우리나라의 강화된 기후대응 행동을 발표했다.

문 대통령은 ""우리 정부는 출범 후 국내 신규 석탄화력발전소 건설 허가를 전면 중단하고, 노후 석탄화력발전소 10기를 조기 폐지해 석탄화력발전을 과감히 감축했다""며 ""대신 태양광과 풍력 등 재생에너지 발전을 빠르게 늘리고 있다""고 강조했다.

그러면서 ""탄소중립을 위해 전 세계적으로 석탄화력발전소를 줄여나갈 필요가 있지만, 석탄화력발전의 의존도가 큰 개발도상국들의 어려움이 감안돼야 할 것이고, 적절한 지원 방안이 마련돼야 할 것""이라고 말했다.

이어 ""국내적으로도 관련 산업과 기업, 일자리 등에 미치는 부정적 영향에 대한 대책이 필요하다""며 ""한국은 국내·외 재생에너지 설비 등에 투자하도록 하는 녹색금융의 확대를 적극 추진할 예정이다""고 강조했다.
 [서울=뉴시스]박영태 기자 = 문재인 대통령이 22일 청와대 상춘재에서 화상으로 열린 기후정상회의에 참석해 조 바이든 미국 대통령의 모두발언을 듣고 있다. 2021.04.22. since1999@newsis.com문 대통령은 또 '2030 국가 온실가스 감축목표'를 추가로 높이고 올해 유엔에 제출할 계획을 밝혔다. 문 대통령은 ""한국은 지난해 NDC를 기존의 배출전망치 기준에서 2017년 대비 24.4% 감축하겠다는 절대량 기준으로 변경함으로써, 1차 상향한 바 있다""며 ""'2050 탄소중립'을 실현하기 위한 의지를 담아 NDC를 추가 상향하고자 한다""고 했다.

그러면서 ""한국은 2018년에 온실가스 배출의 정점을 기록했고, 이후 2019년과 2020년 2년에 걸쳐 배출량을 2018년 대비 10% 이상 감축한 바 있다""고 강조했다.

문 대통령은 이밖에 ""오는 5월, 서울에서 '제2차 P4G 정상회의'가 열린다""며 ""회원국들과 시민사회, 산업계를 비롯한 다양한 파트너십이 인류의 탄소중립 비전 실현을 앞당길 것""이라고 했다.

이어 ""한국은 개최국으로서 실천 가능한 비전을 만들고, 협력을 강화하는 장이 되도록 최선을 다해 준비하겠다""며 ""'제2차 P4G 정상회의'가 오는 11월 COP26의 성공으로 이어지는 디딤돌이 될 수 있도록 많은 관심과 참여를 부탁드린다""고 덧붙였다.

한편 이날 행사엔 미국과 갈등을 벌이고 있는 시진핑 중국 국가주석도 참석해 눈길을 끌었다. 문 대통령은 ""기후변화 대응에 동참하고 있는 모든 나라들에게 한국인들의 응원의 마음이 전해지길 바란다""며 ""파리협정 이행 원년을 맞아 파리협정에 재가입하고, '세계기후정상회의'를 개최해 글로벌 리더십을 발휘해주신 바이든 대통령님과 미국 신정부의 노력에 경의를 표한다""고 말했다.",중립
61,543,머니투데이,정진우,"文대통령 ""5월 서울 P4G회의, 탄소중립 실현 앞당길 것"" - 머니투데이","문재인 대통령이 22일 ""오는 5월 서울에서 '제2차 P4G 정상회의'가 열린다""며 ""회원국들과 시민사회, 산업계를 비롯한 다양한 파트너십이 인류의 탄소중립 비전 실현을 앞당길 것""이라고 밝혔다.

문 대통령은 이날 오후 비대면 화상으로 개최된 '기후정상회의'에서 ""한국은 개최국으로서 실천 가능한 비전을 만들고, 협력을 강화하는 장이 되도록 최선을 다해 준비하겠다""며 이같이 말했다.

문 대통령은 ""'제2차 P4G 정상회의'가 오는 11월 COP26의 성공으로 이어지는 디딤돌이 될 수 있도록 많은 관심과 참여를 부탁드린다""고 강조했다.",중립
62,544,머니투데이,정진우,"[속보]文대통령 ""파리협정 재가입한 바이든 대통령에 경의"" - 머니투데이","문재인 대통령이 22일 오후 비대면 화상으로 개최된 '기후정상회의'에서 ""파리협정 이행 원년을 맞아 파리협정에 재가입하고, '세계기후정상회의'를 개최해 글로벌 리더십을 발휘해주신 바이든 대통령님과 미국 신정부의 노력에 경의를 표한다""고 밝혔다.",중립
63,545,머니투데이,정진우,"[속보]文대통령 ""온실가스 감축목표 높여 유엔에 제출할 것"" - 머니투데이","문재인 대통령은 22일 ""한국은 '2030 국가 온실가스 감축목표(NDC)'를 추가 상향해 올해 안에 유엔에 제출할 것""이라며 ""한국은 지난해 
NDC를 기존의 배출전망치 기준에서 2017년 대비 24.4% 감축하겠다는 절대량 기준으로 변경함으로써 1차 상향한 바 있다""고 밝혔다.

문 대통령은 이날 오후 비대면 화상으로 개최된 '기후정상회의'에서 ""'2050 탄소중립'을 실현하기 위한 의지를 담아 NDC를 추가 상향하고자 한다""며 이같이 말했다.

문 대통령은 ""한국은 2018년에 온실가스 배출의 정점을 기록했고, 이후 2019년과 2020년 2년에 걸쳐 배출량을 2018년 대비 10% 이상 감축한 바 있다""고 강조했다.",중립
64,555,머니투데이,박광범,"'文대통령 사저' 건립에 뿔난 양산…곳곳에 '반대' 현수막, 왜 - 머니투데이","사진=뉴스1

문재인 대통령 사저가 들어설 예정인 경남 양산 하북면 일대 주민들이 지역 곳곳에 현수막을 내걸고 사저 건립 반대 목소리를 내고 있다. 주민 의견 수렴없이 일방적으로 사저 건립이 진행되고 있다는 이유에서다.

22일 뉴스1에 따르면 문 대통령 사저 예정지인 양산 하북면 지산리 평산마을 일대와 순지리 신평버스터미널 사거리를 비롯한 하북면 곳곳에 '대통령 사저 건립 반대' 현수막이 내걸렸다.

하북면주민자치위원회와 이장협의회, 새마을지도자협의회 등 하북면의 16개 단체가 반발에 나선 것으로 알려졌다.

현수막에는 '평화로운 일상이 파괴되는 사저 건립을 중단하라', '주민 의사 반영 안 된 사저 건립 원천 무효' 등의 문구가 담겼다.

이들이 현수막을 내건 건 사저 건립과 관련해 청와대는 물론 양산시에서도 주민과 소통이 없었다는 이유 때문이다. 청와대 경호처가 공청회를 열어 평산마을 주민 일부와 대화를 했지만 인근 마을은 물론 하북면 주민들과의 소통은 없었다는 것이다.

앞서 청와대 경호처는 사저 경호 시설 공사에 앞서 지난 8일 평산마을 집행부 10여명을 상대로 설명회를 열었다.

주민들은 사저 건립 소식이 전해진 지난해부터 지역 부동산이 요동치고, 주민 간 갈등이 생기는 등 마을에 불화가 생겼다고 주장한다. 또 문 대통령 퇴임 후 경호로 CCTV가 마을 곳곳에 설치되고, 관광객들이 몰리면 지역주민들이 불편을 겪을 것이라고 호소하고 있다.

한편 양산시는 이들이 지난 21일 오전 하북면 일대에 설치한 36개의 현수막을 모두 철거했다. 지정 게시대가 아닌 곳에 걸린 불법현수막이라는 이유에서다. 이날 현재 현수막은 신평버스터미널 사거리 일대 5개만 걸려있는 상태다.",중립
65,587,머니투데이,김성진,"""쿠데타 대통령보다 감옥생활 길다""…사면론, 국민의힘 '대세'로 - 머니투데이","이명박 전 대통령(왼쪽)과 박근혜 전 대통령(오른쪽)/사진=뉴스1

4·7 재보궐선거에서 압승한 국민의힘에서 이명박·박근혜 전 대통령 사면론을 다시 꺼내들었다. 하지만 당내 반발도 만만치 않고, 사면 자체는 찬성하더라도 두 전직 대통령 단죄조차 부정하는 것에 대한 비판 여론을 의식해 내부 단속하는 모양새다.

김태흠 국민의힘 의원은 22일 MBC라디오 '김종배의 시선집중' 인터뷰에서 ""사면의 필요성은 과거부터 생각하고 있었다""며 ""죄의 유무를 떠나, 과거 군사 쿠데타를 일으킨 전직 대통령도 이렇게 오래 감옥에 있지 않았다""고 강조했다. 

같은 당 김근식 비전전략실장도 이날 YTN라디오 '황보선의 출발 새아침' 인터뷰에서 ""전직 대통령 두 분이 감옥에 가 있고, 고령이고, 몸도 안 좋은 상태""라며 ""국민적 감정이나 통합의 차원에서 문재인 대통령이 결단할 필요가 있다""고 말했다.

앞서 박형준 신임 부산시장은 전날 문재인 대통령을 만난 자리에서 직접 사면을 제안하기도 했다. 그는 ""두 전직 대통령이 지금 저렇게 계셔서 마음이 아프다. 오늘 저희 두 사람을 불러주셨듯 큰 통합을 재고해주기 부탁드린다""고 말한 것으로 전해졌다.

당내 공감대도 상당한 것으로 보인다. 전직 대통령 사면에 신중한 입장을 취해 온 김재섭 전 비상대책위원조차 CBS라디오 인터뷰에서 ""'이제 사면할 때가 되지 않았나'란 여론이 (당내에서) 우세한 것 같다""는 분위기를 전했다.

다만 반대 여론이 사라진 건 아니다. 김 비대위원은 20~30대 지지자를 중심으로 ""한 번 믿고 (국민의힘) 투표했는데 역시나 과거로 돌아가려 한다는 쓴소리를 굉장히 많이 한다""며 ""사면 얘기는 보수 정당이 존중해야 할 법치주의를 정면으로 무시하는 것""이라고 비판했다.

이준석 전 국민의힘 최고위원 역시 전날 KBS라디오 '주진우 라이브'에서 ""임기 말 문 대통령이 국민 통합에 관해 메시지를 낼 때가 올 것이고, 그때 (사면 얘기를) 먼저 꺼내게 놔뒀어야지 왜 야당이 먼저 꺼내느냐""며 ""전술적 실패""라 평가했다.

특히 사면에서 한 발 나아간 '탄핵 불복' 주장에는 반감이 더 크다. 당내 최다선(5선) 서병수 의원은 전날 국회 대정부질의에서 ""과연 박근혜 전 대통령이 탄핵될 만큼 위법한 짓을 저질렀는지, 사법 처리돼 징역형에 벌금과 추징금을 낼 만큼 범죄를 저질렀는지 보통 상식을 갖는 나는 이해가 힘들다""고 말했다. 

이를 두고 당내에선 ""무시해도 될 정도의 극히 일부""(김재섭 비대위원) ""'대통령 탄핵'도 역사""(조수진 의원), ""사면과 탄핵에 문제가 있다는 의견이 연동되선 안 된다""(김근식 실장) 등의 반론이 쏟아졌다.

한편 여권에선 국민의힘의 사면 언급이 부적절하다는 기류가 대세다. 윤건영 더불어민주당 의원은 이날 MBC라디오 인터뷰에서 ""선거 직후에 곧바로 사면론을 꺼내는 게 맞느냐""며 ""국민적 공감대가 중요한데, 국민의힘 몇 분이 '(박 전 대통령은)무죄'라 주장하고 있다. 이런 부분들이 국민적 공감대를 만들어 가는데 장애 요인이 될 것""이락 평가했다.",중립
66,596,머니투데이,정진우,"文대통령, 오늘 '기후정상회의' 바이든·시진핑 화상으로 만난다 - 머니투데이","[서울=뉴시스] 문재인 대통령이 4일 청와대에서 조 바이든 미국 대통령과 통화하고 있다. (사진=청와대 제공) 2021.02.04. photo@newsis.com

문재인 대통령이 조 바이든 미국 대통령의 초청에 따라 22일 '기후정상회의'에 비대면 화상으로 참석한다. 문 대통령은 바이든 대통령과 시진핑 중국 국가주석 등 각 나라 정상을 화상으로 대면한다. 

문 대통령은 이날 회의 1세션(한국시간 밤 9~11시)에 참석하는데, 파리협정 목표 및 2050년 탄소중립 달성을 위한 각국의 상향된 기후대응 의지를 확인하는 자리가 될 것으로 보인다. 

우리나라를 포함해 2009년 미국이 중심이 돼 발족한 '에너지 및 기후에 관한 주요 경제국 포럼(MEF)' 17개 회원국과 세계 각 지역의 초청국 23개국 정상들이 참석한다. 문 대통령이 참석하는 1세션엔 미국.영국.중국.일본 등 MEF 회원국 17개국과 기타 초청국 10개국 정상이 자리한다.

문 대통령은 이날 행사에서 전 지구적 위기 극복과 2050 탄소중립 실현을 위한 우리나라의 강화된 기후대응 행동을 주제로 연설을 한다.

문 대통령은 우선 우리나라가 2030 국가 온실가스 감축목표(NDC)와 관련, 추가 상향 노력을 발표할 예정이다. 우리의 선제적 온실가스 감축 노력이 무역 경쟁력 제고를 위한 다양한 보완 조치와 연결돼 우리나라의 국제경쟁력 제고에 기여할 것으로 청와대는 내다봤다.

문 대통령은 또 국제사회의 책임있는 일원으로 전 세계적인 탈석탄 노력에 적극 동참하겠다는 강력한 의지를 밝힐 예정이다. 탄소중립을 위한 최우선 과제로 석탄발전 투자 중단이 국제사회의 흐름이 되고 있다. 미국, 영국, 독일, 프랑스 등 G20·OECD 회원국 중 11개국이 석탄발전 공적 금융지원 중단 선언을 했다. 우리 정부는 석탄발전 감축에 대한 대내외 정책의 일관성을 유지하면서, 전 세계적 기후대응에 기여할 수 있는 행동을 실천할 방침이다.
 [서울=뉴시스]문재인 대통령이 지난해 12월12일  화상으로 진행된 ‘기후목표 정상회의’(Climate Ambition Summit)에 영상을 통해 연설하고 있다.(사진=청와대 제공) 2020.12.13. photo@newsis.com이번 회의 참석은 미국 조 바이든 대통령의 초청으로 이뤄졌다. 한-미 간 기후변화 대응 협력을 강화해 다각적 차원의 한미동맹 확대에 기여할 수 있을 것으로 관측된다.

문 대통령은 지난해 10월 2050 탄소중립 목표를 선언했다. 올해는 우리나라가 탄소중립으로 이행하는 원년이다. 국제적으로도 2021년은 파리협정 이행의 첫해인 셈이다. 국내·외적으로 탄소중립 노력의 의미있는 한 해로 기억될 올해에, 서울에서 P4G 정상회의가 개최된다는 것은 각별하며 중요한 의미가 있다는 게 문 대통령의 생각이다.

청와대 관계자는 ""문 대통령의 기후정상회의 참석은 기후변화에 대응하는 국제적 결속을 다지며 국제사회에서 기후 리더십을 강화해 나가는 중요한 자리가 될 것""이라고 말했다.

청와대 상춘재에 마련된 화상회의장은 디지털기술과 전통을 융합한 한국형 서재 스타일로 꾸며졌다. 전통한옥인 상춘재 대청마루를 활용, 최첨단 차세대 디스플레이(T-OLED)를 배치해 전통과 현대가 어우러졌다. 특히 디지털 이미지로 송출되는 한국의 사계절 영상은 한국 건축문화의 특징으로 아름다운 자연의 경치를 빌리는 차경(借景)을 다른 나라에 소개하는 기회가 될 것으로 보인다.

문 대통령은 폐플라스틱을 활용한 재생 원단으로 제작된 우리 중소기업 친환경 넥타이를 착용할 예정이다. 탄소중립에 대한 강력한 의지를 전달하면서 지속가능한 산업 발전에 노력하는 우리 중소기업의 성과를 보여주는 게 목표다.

임세은 청와대 부대변인은 ""문 대통령은 해양쓰레기 씨글래스(폐유리)를 활용한 P4G 공식 라펠 핀을 착용해 P4G 정상회의를 홍보할 예정이다""며 ""LG와 SK의 파우치형 전기 배터리, 삼성의 차량용 배터리 모형을 배치해 참가국 정상들에게 자랑스러운 우리의 차세대 배터리를 널리 알리고자 한다""고 말했다.",중립
67,600,머니투데이,김지영,"안철수 ""文대통령, 직접 화이자·모더나 방문해 CEO 만나라"" - 머니투데이","안철수 국민의당 대표가 16일 오후 대구 수성구 그랜드호텔에서 열린 대구시당 당원간담회를 마친 뒤 취재진의 질문에 답하고 있다. /사진=뉴스1  

안철수 국민의당 대표는 ""빛바랜 K-방역 성과에만 집착해 코로나19 백신 문제를 풀어내지 못한다면 역사는 문재인 대통령과 민주당을 과거만 파먹으며 정쟁만 일삼다가 대한민국을 후퇴시켰던 최악의 집권 수구세력으로 기록할 것""이라고 말했다.

안 대표는 22일 페이스북에 이같이 밝히고 백신 수급을 위해 ""대통령이 직접 화이자, 모더나를 방문하는 일정을 만들고 CEO를 만나야 한다""고 제안했다.

안 대표는 문 대통령을 겨냥해 ""모더나 백신 회사 CEO와 통화하는 보여주기 쑈를 하면서 국민들에게 모든 게 잘 될 거라고 그 순간은 모면했지만 결국 장담했던 모더나 백신의 상반기 도입은 불발됐다""며 ""백신 접종률은 제3세계 개도국들보다 못하고, 마스크 벗고 다니는 영국, 이스라엘을 마냥 부러워하는 신세가 됐다""고 비판했다.

안 대표는 ""백신 문제는 관료들에게만 맡겨 놓을 일이 아니다""라며 ""의례적이고 관성적인 정부 TF(태스크포스)만으로 문제를 풀어갈 수 있겠나. 작년에 미리 백신 구매 계약했던 나라들은 모두 그 나라 정상들이 직접 뛰었다""고 했다.

이어 ""당장 5월 말 한미 정상회담 때 백신 문제에 관해 반드시 가시적 성과를 보여줘야 한다""며 ""민과 관의 네트워크를 총동원하고 조 바이든 미국 대통령과 회담일정 이외에도 대통령이 직접 화이자, 모더나를 방문하는 일정을 만들고 CEO를 만나야 한다""고 지적했다.

또 ""대한민국 국민들에게 필요한 것은 계약서나 MOU같은 '백신 어음'이 아니라, 미국처럼 누구나 어디서나 맞을 수 있는 '백신 현찰'""이라고 표현했다. 

이와 함께 ""백신은 서류상의 총 구매 계약량보다도 도입 시기가 더 중요하다. 매달 어떤 종류의 백신이 얼마나 들어오고 누가 맞을 수 있는지를 투명하게 밝히는 게 먼저""라며 ""공급이 부족하거나 없는 달이 있다면 국가에서 쓸 수 있는 자원을 총동원해서 그것을 메꾸려고 노력해야 한다""고 지적했다.

아울러 ""지금 이 순간의 국가 최고경쟁력은 당연히 백신 조기 접종에 따른 집단면역 형성""이라며 ""지금 국민들이 대통령과 정부에 묻는 가장 중요한 질문은 단 하나다. ""'우리는 언제쯤 마스크를 벗을 수 있습니까?' 여기에 성실하게 대답하기 바란다""고 촉구했다.",중립
